Unnamed: 0,CG_RMSD,RMSD,MCQ,TM-score
normalized_best_rp25_2.pdb,0.1150470255693516,2.863,16.52,0.597
normalized_vfold_rp25.pdb,14.25112892767583,25.124,31.79,0.228
normalized_best_rp25_39.pdb,0.1530249975445546,3.095,20.36,0.587
normalized_best_rp25_30.pdb,0.1494746907240207,2.901,20.44,0.701
normalized_best_rp25_1.pdb,0.2566904580440013,5.741,24.85,0.441
normalized_trrosettarna_rp25_3.pdb,8.67001963072397,3.253,32.85,0.655
normalized_best_rp25_11.pdb,1.1042769961885783,24.828,21.25,0.293
normalized_best_rp25_34.pdb,0.3169011076760885,6.659,19.73,0.526
normalized_trrosettarna_rp25_1.pdb,8.672567348019173,3.198,30.82,0.661
normalized_best_rp25_40.pdb,0.1807381393993176,3.528,17.29,0.581
normalized_best_rp25_31.pdb,0.4771580929864637,10.549,20.24,0.245
normalized_best_rp25_42.pdb,0.3196266560655795,6.901,20.6,0.512
normalized_best_rp25_47.pdb,0.324872683777848,7.035,21.92,0.421
normalized_best_rp25_26.pdb,0.4273406366241005,9.838,20.85,0.217
normalized_best_rp25_35.pdb,0.3699708028370032,8.222,27.73,0.287
normalized_best_rp25_23.pdb,0.156017196424242,3.055,20.29,0.634
normalized_3drna_rp25_1.pdb,7.831408658700134,24.369,28.9,0.253
normalized_best_rp25_45.pdb,0.1189369007491153,2.692,17.04,0.673
normalized_alphafold3_rp25_4.pdb,8.497945913422086,2.684,12.15,0.655
normalized_best_rp25_46.pdb,0.1108927485394079,2.698,19.53,0.733
normalized_alphafold3_rp25_2.pdb,8.477494039752939,2.634,12.28,0.655
normalized_best_rp25_16.pdb,0.3457715750327601,7.637,30.04,0.284
normalized_best_rp25_17.pdb,0.2009290396690535,4.665,22.61,0.569
normalized_3drna_rp25_2.pdb,7.8518031157126975,25.138,32.04,0.234
normalized_best_rp25_3.pdb,0.1228716487520403,3.478,17.5,0.558
normalized_rnajp_rp25.pdb,9.858178384374249,45.037,28.68,0.191
normalized_best_rp25_9.pdb,0.437444139735226,9.826,24.53,0.295
normalized_best_rp25_48.pdb,0.3151102470000816,6.671,19.39,0.48
normalized_alphafold3_rp25_3.pdb,8.526500286618433,2.639,13.22,0.632
normalized_best_rp25_18.pdb,0.2009430800837967,4.663,22.82,0.573
normalized_best_rp25_33.pdb,0.1862149059039315,3.702,17.04,0.571
normalized_simrna_rp25.pdb,10.134428960007403,61.103,56.58,0.071
normalized_best_rp25_44.pdb,0.2787044392501117,5.778,19.5,0.569
normalized_best_rp25_49.pdb,0.1347219621423415,3.185,18.32,0.644
normalized_rnacomposer_rp25.pdb,8.757449511727225,26.26,23.28,0.224
normalized_best_rp25_12.pdb,0.4402611307974615,9.63,26.74,0.263
normalized_best_rp25_21.pdb,0.1407014923917597,2.708,19.23,0.664
normalized_trrosettarna_rp25_2.pdb,8.67035071337893,3.179,31.06,0.66
normalized_best_rp25_6.pdb,0.1221814407791212,3.229,17.07,0.556
normalized_best_rp25_37.pdb,0.3878245433313501,8.638,36.34,0.261
normalized_3drna_rp25_4.pdb,7.838785606735495,25.462,31.49,0.238
normalized_best_rp25_28.pdb,0.1578889706193894,3.343,19.05,0.739
normalized_alphafold3_rp25_1.pdb,8.463017513551659,2.579,11.74,0.654
normalized_best_rp25_8.pdb,0.1122894575676111,3.046,17.07,0.592
normalized_best_rp25_41.pdb,0.4471999903776636,10.014,28.34,0.347
normalized_best_rp25_14.pdb,0.2022820445545205,4.533,21.81,0.606
normalized_best_rp25_29.pdb,0.3641028029528972,8.571,22.45,0.277
normalized_best_rp25_22.pdb,0.1319420348604853,2.55,19.11,0.671
normalized_best_rp25_24.pdb,0.1699709907679623,3.474,19.52,0.621
normalized_trrosettarna_rp25_5.pdb,8.652129452265914,11.451,60.76,0.168
normalized_trrosettarna_rp25_4.pdb,8.621596599064802,11.493,51.32,0.162
normalized_eprna_rp25.pdb,9.804289848956756,16.591,93.66,0.125
normalized_3drna_rp25_3.pdb,7.846813578229638,25.622,32.45,0.246
normalized_best_rp25_5.pdb,0.2815952592282874,5.981,19.06,0.545
normalized_best_rp25_36.pdb,0.1353969496750373,3.19,17.73,0.673
normalized_vfoldpipeline_rp25.pdb,5.454024570845127,4.334,19.43,0.644
normalized_best_rp25_13.pdb,0.3398842764041408,7.791,22.99,0.275
normalized_best_rp25_38.pdb,0.3384594549348487,7.19,17.59,0.5
normalized_best_rp25_43.pdb,0.1312051402658792,3.088,18.91,0.542
normalized_best_rp25_25.pdb,0.1625120739710748,3.051,20.5,0.656
normalized_rhofold_rp25.pdb,9.560035564554576,12.841,57.79,0.238
normalized_best_rp25_4.pdb,0.1934745444031491,4.212,17.89,0.562
normalized_mcsym_rp25.pdb,8.890600962451458,15.475,33.87,0.26
normalized_best_rp25_32.pdb,0.2566904580440013,5.741,24.85,0.441
normalized_best_rp25_27.pdb,0.1465832000347156,2.839,19.43,0.771
normalized_best_rp25_20.pdb,0.1370717948548715,2.874,19.7,0.619
normalized_best_rp25_19.pdb,0.3955778820710811,8.754,22.7,0.243
normalized_best_rp25_15.pdb,0.4144158898106358,9.646,22.63,0.239
normalized_best_rp25_10.pdb,0.2009477569082184,4.665,22.55,0.569
normalized_3drna_rp25_5.pdb,7.849381050427105,24.864,30.9,0.258
normalized_best_rp25_7.pdb,0.1134311687131536,3.075,18.0,0.589
normalized_alphafold3_rp25_5.pdb,8.481911471954797,2.594,12.19,0.652
normalized_isrna_rp25.pdb,5.46669220278039,18.002,24.03,0.235
